,Name,Price,Date,Bids,Condition,Type,Location
1259,Charizard 4/102 base set,£4.68,Sold 9 Jul 2024,N/A,Pre-owned,Buy it now,European Union
1260,Charizard 4/102 base set,£561.63,Sold 9 Jul 2024,N/A,Pre-owned,Buy it now,European Union
1261,Charizard 4/102 base set,£229.71,Sold 9 Jul 2024,N/A,New (other),Buy it now,European Union
1262,Charizard 4/102 base set,£80.00,Sold 9 Jul 2024,N/A,Pre-owned,Buy it now,European Union
1263,Charizard 4/102 base set,£234.40,Sold 29 Apr 2024,N/A,Pre-owned,Buy it now,European Union
1264,Charizard 4/102 base set,£103.13,Sold 9 Jul 2024,N/A,Pre-owned,Buy it now,European Union
1265,Charizard 4/102 base set,£226.29,Sold 9 Jul 2024,N/A,New (other),Buy it now,European Union
1266,Charizard 4/102 base set,£112.50,Sold 9 Jul 2024,N/A,Pre-owned,Buy it now,European Union
1267,Charizard 4/102 base set,£243.48,Sold 9 Jul 2024,N/A,Pre-owned,Buy it now,European Union
1268,Charizard 4/102 base set,£164.08,Sold 9 Jul 2024,N/A,New (other),Buy it now,European Union
1269,Charizard 4/102 base set,"£1,312.65",Sold 9 Jul 2024,N/A,Pre-owned,Buy it now,European Union
1270,Charizard 4/102 base set,"£1,203.08",Sold 9 Jul 2024,N/A,New (other),Buy it now,European Union
1271,Charizard 4/102 base set,£189.37,Sold 9 Jul 2024,N/A,Pre-owned,Buy it now,European Union
1272,Charizard 4/102 base set,£224.98,Sold 9 Jul 2024,N/A,New (other),Buy it now,European Union
1273,Charizard 4/102 base set,£150.01,Sold 9 Jul 2024,N/A,Pre-owned,Buy it now,European Union
1274,Charizard 4/102 base set,"£1,031.37",Sold 8 Jul 2024,N/A,Pre-owned,Buy it now,European Union
1275,Charizard 4/102 base set,£150.01,Sold 8 Jul 2024,N/A,New (other),Buy it now,European Union
1276,Charizard 4/102 base set,£90.00,Sold 8 Jul 2024,N/A,New (other),Buy it now,European Union
1277,Charizard 4/102 base set,"£1,078.25",Sold 25 Jun 2024,N/A,New (other),Buy it now,European Union
1278,Charizard 4/102 base set,£193.67,Sold 8 Jul 2024,N/A,Pre-owned,Buy it now,European Union
1279,Charizard 4/102 base set,"£1,265.77",Sold 8 Jul 2024,N/A,New (other),Buy it now,European Union
1280,Charizard 4/102 base set,£1.41,Sold 5 Jul 2024,N/A,Pre-owned,Buy it now,European Union
1281,Charizard 4/102 base set,£180.02,Sold 7 Jul 2024,N/A,New (other),Buy it now,European Union
1282,Charizard 4/102 base set,£220.34,Sold 7 Jul 2024,N/A,New (other),Buy it now,European Union
1283,Charizard 4/102 base set,£501.61,Sold 7 Jul 2024,N/A,New (other),Buy it now,European Union
1284,Charizard 4/102 base set,£515.69,Sold 7 Jul 2024,N/A,New (other),Buy it now,European Union
1285,Charizard 4/102 base set,£195.00,Sold 7 Jul 2024,N/A,New (other),Buy it now,European Union
1286,Charizard 4/102 base set,£624.99,Sold 7 Jul 2024,N/A,New (other),Buy it now,European Union
1287,Charizard 4/102 base set,£149.99,Sold 7 Jul 2024,N/A,Pre-owned,Buy it now,European Union
1288,Charizard 4/102 base set,£850.41,Sold 7 Jul 2024,N/A,New (other),Buy it now,European Union
1289,Charizard 4/102 base set,£234.39,Sold 7 Jul 2024,N/A,Pre-owned,Buy it now,European Union
1290,Charizard 4/102 base set,£195.00,Sold 7 Jul 2024,N/A,Pre-owned,Buy it now,European Union
1291,Charizard 4/102 base set,£183.72,Sold 7 Jul 2024,N/A,Pre-owned,Buy it now,European Union
1292,Charizard 4/102 base set,"£1,125.13",Sold 7 Jul 2024,N/A,Pre-owned,Buy it now,European Union
1293,Charizard 4/102 base set,£178.15,Sold 6 Jul 2024,N/A,New (other),Buy it now,European Union
1294,Charizard 4/102 base set,£150.01,Sold 6 Jul 2024,N/A,New (other),Buy it now,European Union
1295,Blastoise 2/102 base set,£65.00,Sold 9 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
1296,Blastoise 2/102 base set,£142.00,Sold 9 Jul 2024,N/A,New (other),Buy it now,United Kingdom
1297,Blastoise 2/102 base set,£54.99,Sold 9 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
1298,Blastoise 2/102 base set,£105.00,Sold 7 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
1299,Blastoise 2/102 base set,£80.00,Sold 7 Jul 2024,N/A,New (other),Buy it now,United Kingdom
1300,Blastoise 2/102 base set,£199.99,Sold 6 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
1301,Blastoise 2/102 base set,£60.00,Sold 6 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
1302,Blastoise 2/102 base set,£34.99,Sold 5 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
1303,Blastoise 2/102 base set,£220.00,Sold 5 Jul 2024,N/A,New (other),Buy it now,United Kingdom
1304,Blastoise 2/102 base set,£45.00,Sold 5 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
1305,Blastoise 2/102 base set,£63.00,Sold 5 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
1306,Blastoise 2/102 base set,£39.95,Sold 4 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
1307,Blastoise 2/102 base set,£200.00,Sold 4 Jul 2024,N/A,New (other),Buy it now,United Kingdom
1308,Blastoise 2/102 base set,£64.95,Sold 4 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
1309,Blastoise 2/102 base set,£29.99,Sold 4 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
1310,Blastoise 2/102 base set,£65.00,Sold 3 Jul 2024,N/A,New (other),Buy it now,United Kingdom
1311,Blastoise 2/102 base set,£175.00,Sold 3 Jul 2024,N/A,New (other),Buy it now,United Kingdom
1312,Blastoise 2/102 base set,£350.00,Sold 3 Jul 2024,N/A,New (other),Buy it now,United Kingdom
1313,Blastoise 2/102 base set,£39.99,Sold 2 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
1314,Blastoise 2/102 base set,£69.99,Sold 2 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
1315,Blastoise 2/102 base set,£54.26,Sold 2 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
1316,Blastoise 2/102 base set,£70.00,Sold 1 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
1317,Blastoise 2/102 base set,£32.39,Sold 1 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
1318,Blastoise 2/102 base set,£24.00,Sold 30 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1319,Blastoise 2/102 base set,£30.00,Sold 30 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1320,Blastoise 2/102 base set,£29.99,Sold 23 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1321,Blastoise 2/102 base set,£39.99,Sold 23 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1322,Blastoise 2/102 base set,£30.00,Sold 30 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1323,Blastoise 2/102 base set,£179.99,Sold 29 Jun 2024,N/A,New (other),Buy it now,United Kingdom
1324,Blastoise 2/102 base set,£63.00,Sold 29 Jun 2024,N/A,New (other),Buy it now,United Kingdom
1325,Blastoise 2/102 base set,£29.99,Sold 29 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1326,Blastoise 2/102 base set,£149.00,Sold 29 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1327,Blastoise 2/102 base set,£22.99,Sold 29 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1328,Blastoise 2/102 base set,£47.00,Sold 29 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1329,Blastoise 2/102 base set,£39.99,Sold 27 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1330,Blastoise 2/102 base set,£134.99,Sold 27 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1331,Blastoise 2/102 base set,£65.00,Sold 26 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1332,Blastoise 2/102 base set,£54.53,Sold 26 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1333,Blastoise 2/102 base set,£60.00,Sold 26 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1334,Blastoise 2/102 base set,£49.99,Sold 26 Jun 2024,N/A,New (other),Buy it now,United Kingdom
1335,Blastoise 2/102 base set,£179.99,Sold 29 Nov 2023,N/A,Pre-owned,Buy it now,United Kingdom
1336,Blastoise 2/102 base set,£44.95,Sold 25 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1337,Blastoise 2/102 base set,£44.99,Sold 24 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1338,Blastoise 2/102 base set,£59.95,Sold 24 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1339,Blastoise 2/102 base set,£49.99,Sold 24 Jun 2024,N/A,New (other),Buy it now,United Kingdom
1340,Blastoise 2/102 base set,£179.50,Sold 24 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1341,Blastoise 2/102 base set,£6.99,Sold 24 Jun 2024,N/A,New (other),Buy it now,United Kingdom
1342,Blastoise 2/102 base set,£79.99,Sold 23 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1343,Blastoise 2/102 base set,£4.99,Sold 23 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1344,Blastoise 2/102 base set,£29.99,Sold 23 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1345,Blastoise 2/102 base set,£90.00,Sold 21 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1346,Blastoise 2/102 base set,£55.00,Sold 21 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1347,Blastoise 2/102 base set,£65.00,Sold 20 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1348,Blastoise 2/102 base set,£49.99,Sold 20 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1349,Blastoise 2/102 base set,£37.99,Sold 20 Jun 2024,N/A,New (other),Buy it now,United Kingdom
1350,Blastoise 2/102 base set,£20.00,Sold 18 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1351,Blastoise 2/102 base set,£140.00,Sold 18 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1352,Blastoise 2/102 base set,£32.99,Sold 18 Jun 2024,N/A,New (other),Buy it now,United Kingdom
1353,Blastoise 2/102 base set,£70.00,Sold 17 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1354,Blastoise 2/102 base set,£110.00,Sold 4 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1355,Blastoise 2/102 base set,£45.00,Sold 17 Jun 2024,N/A,New (other),Buy it now,United Kingdom
1356,Blastoise 2/102 base set,£149.93,Sold 16 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1357,Blastoise 2/102 base set,"£3,800.00",Sold 16 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1358,Blastoise 2/102 base set,£30.00,Sold 15 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1359,Blastoise 2/102 base set,£199.99,Sold 15 Jun 2024,N/A,New (other),Buy it now,United Kingdom
1360,Blastoise 2/102 base set,£74.95,Sold 15 Jun 2024,N/A,New (other),Buy it now,United Kingdom
1361,Blastoise 2/102 base set,£70.00,Sold 14 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1362,Blastoise 2/102 base set,£200.00,Sold 14 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1363,Blastoise 2/102 base set,£35.00,Sold 14 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1364,Blastoise 2/102 base set,£47.50,Sold 13 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1365,Blastoise 2/102 base set,£70.00,Sold 13 Jun 2024,N/A,New (other),Buy it now,United Kingdom
1366,Blastoise 2/102 base set,£255.00,Sold 11 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1367,Blastoise 2/102 base set,£100.00,Sold 10 Jun 2024,N/A,New (other),Buy it now,United Kingdom
1368,Blastoise 2/102 base set,£54.95,Sold 10 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1369,Blastoise 2/102 base set,£50.00,Sold 10 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1370,Blastoise 2/102 base set,£50.00,Sold 9 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1371,Blastoise 2/102 base set,£50.00,Sold 9 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1372,Blastoise 2/102 base set,£79.99,Sold 7 Jun 2024,N/A,New (other),Buy it now,United Kingdom
1373,Blastoise 2/102 base set,£30.00,Sold 7 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1374,Blastoise 2/102 base set,£110.00,Sold 7 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1375,Blastoise 2/102 base set,£39.00,Sold 7 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1376,Blastoise 2/102 base set,£48.00,Sold 6 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1377,Blastoise 2/102 base set,£40.00,Sold 6 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1378,Blastoise 2/102 base set,£380.00,Sold 6 Jun 2024,N/A,New (other),Buy it now,United Kingdom
1379,Blastoise 2/102 base set,£50.00,Sold 5 Jun 2024,N/A,New (other),Buy it now,United Kingdom
1380,Blastoise 2/102 base set,£74.99,Sold 4 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1381,Blastoise 2/102 base set,£68.99,Sold 4 Jun 2024,N/A,New (other),Buy it now,United Kingdom
1382,Blastoise 2/102 base set,£89.95,Sold 3 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1383,Blastoise 2/102 base set,£379.99,Sold 3 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1384,Blastoise 2/102 base set,£15.00,Sold 3 Jun 2024,N/A,New (other),Buy it now,United Kingdom
1385,Blastoise 2/102 base set,£30.00,Sold 3 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1386,Blastoise 2/102 base set,£45.00,Sold 2 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1387,Blastoise 2/102 base set,£64.95,Sold 2 Jun 2024,N/A,New (other),Buy it now,United Kingdom
1388,Blastoise 2/102 base set,£75.00,Sold 1 Jun 2024,N/A,New (other),Buy it now,United Kingdom
1389,Blastoise 2/102 base set,£45.00,Sold 1 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1390,Blastoise 2/102 base set,£65.00,Sold 30 May 2024,N/A,New (other),Buy it now,United Kingdom
1391,Blastoise 2/102 base set,£85.00,Sold 30 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1392,Blastoise 2/102 base set,£175.00,Sold 29 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1393,Blastoise 2/102 base set,£74.00,Sold 29 May 2024,N/A,New (other),Buy it now,United Kingdom
1394,Blastoise 2/102 base set,£45.00,Sold 29 May 2024,N/A,New (other),Buy it now,United Kingdom
1395,Blastoise 2/102 base set,£108.00,Sold 26 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1396,Blastoise 2/102 base set,£95.00,Sold 25 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1397,Blastoise 2/102 base set,£48.91,Sold 24 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1398,Blastoise 2/102 base set,£80.00,Sold 24 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1399,Blastoise 2/102 base set,£100.00,Sold 24 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1400,Blastoise 2/102 base set,£55.00,Sold 23 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1401,Blastoise 2/102 base set,£54.95,Sold 23 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1402,Blastoise 2/102 base set,£45.00,Sold 22 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1403,Blastoise 2/102 base set,£45.00,Sold 22 May 2024,N/A,New (other),Buy it now,United Kingdom
1404,Blastoise 2/102 base set,£31.99,Sold 22 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1405,Blastoise 2/102 base set,£320.00,Sold 21 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1406,Blastoise 2/102 base set,£89.95,Sold 21 May 2024,N/A,New (other),Buy it now,United Kingdom
1407,Blastoise 2/102 base set,£42.00,Sold 21 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1408,Blastoise 2/102 base set,£185.00,Sold 20 May 2024,N/A,New (other),Buy it now,United Kingdom
1409,Blastoise 2/102 base set,£32.50,Sold 19 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1410,Blastoise 2/102 base set,£59.95,Sold 19 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1411,Blastoise 2/102 base set,£50.00,Sold 19 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1412,Blastoise 2/102 base set,£30.00,Sold 19 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1413,Blastoise 2/102 base set,£39.95,Sold 18 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1414,Blastoise 2/102 base set,£69.99,Sold 18 May 2024,N/A,New (other),Buy it now,United Kingdom
1415,Blastoise 2/102 base set,£82.00,Sold 18 May 2024,N/A,New (other),Buy it now,United Kingdom
1416,Blastoise 2/102 base set,£199.99,Sold 16 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1417,Blastoise 2/102 base set,£199.99,Sold 15 May 2024,N/A,New (other),Buy it now,United Kingdom
1418,Blastoise 2/102 base set,£65.00,Sold 15 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1419,Blastoise 2/102 base set,£125.95,Sold 15 May 2024,N/A,New (other),Buy it now,United Kingdom
1420,Blastoise 2/102 base set,£89.95,Sold 15 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1421,Blastoise 2/102 base set,£179.99,Sold 14 May 2024,N/A,New (other),Buy it now,United Kingdom
1422,Blastoise 2/102 base set,£66.99,Sold 13 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1423,Blastoise 2/102 base set,£140.00,Sold 13 May 2024,N/A,New (other),Buy it now,United Kingdom
1424,Blastoise 2/102 base set,£150.00,Sold 12 May 2024,N/A,New (other),Buy it now,United Kingdom
1425,Blastoise 2/102 base set,£70.00,Sold 7 May 2024,N/A,New (other),Buy it now,United Kingdom
1426,Blastoise 2/102 base set,£124.99,Sold 12 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1427,Blastoise 2/102 base set,£119.99,Sold 10 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1428,Blastoise 2/102 base set,£64.99,Sold 10 May 2024,N/A,New (other),Buy it now,United Kingdom
1429,Blastoise 2/102 base set,£45.51,Sold 9 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1430,Blastoise 2/102 base set,£169.00,Sold 8 May 2024,N/A,New (other),Buy it now,United Kingdom
1431,Blastoise 2/102 base set,£74.50,Sold 8 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1432,Blastoise 2/102 base set,£999.99,Sold 8 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1433,Blastoise 2/102 base set,£70.00,Sold 7 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1434,Blastoise 2/102 base set,£60.00,Sold 6 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1435,Blastoise 2/102 base set,£52.50,Sold 6 May 2024,N/A,New (other),Buy it now,United Kingdom
1436,Blastoise 2/102 base set,£44.99,Sold 5 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1437,Blastoise 2/102 base set,£150.00,Sold 5 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1438,Blastoise 2/102 base set,£50.00,Sold 4 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1439,Blastoise 2/102 base set,£9.00,Sold 4 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1440,Blastoise 2/102 base set,£24.00,Sold 4 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1441,Blastoise 2/102 base set,£50.00,Sold 4 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1442,Blastoise 2/102 base set,£45.00,Sold 3 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1443,Blastoise 2/102 base set,£200.00,Sold 2 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1444,Blastoise 2/102 base set,£40.00,Sold 1 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1445,Blastoise 2/102 base set,£50.00,Sold 1 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1446,Blastoise 2/102 base set,£65.00,Sold 30 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1447,Blastoise 2/102 base set,£55.00,Sold 24 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1448,Blastoise 2/102 base set,£40.00,Sold 30 Apr 2024,N/A,New (other),Buy it now,United Kingdom
1449,Blastoise 2/102 base set,£3.50,Sold 30 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1450,Blastoise 2/102 base set,£75.00,Sold 29 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1451,Blastoise 2/102 base set,£80.00,Sold 29 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1452,Blastoise 2/102 base set,£50.00,Sold 29 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1453,Blastoise 2/102 base set,£94.95,Sold 28 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1454,Blastoise 2/102 base set,£70.00,Sold 27 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1455,Blastoise 2/102 base set,£49.99,Sold 27 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1456,Blastoise 2/102 base set,£44.00,Sold 27 Apr 2024,N/A,New (other),Buy it now,United Kingdom
1457,Blastoise 2/102 base set,£110.00,Sold 26 Apr 2024,N/A,New (other),Buy it now,United Kingdom
1458,Blastoise 2/102 base set,£86.99,Sold 26 Apr 2024,N/A,New (other),Buy it now,United Kingdom
1459,Blastoise 2/102 base set,£50.00,Sold 25 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1460,Blastoise 2/102 base set,£90.00,Sold 20 Apr 2024,N/A,New (other),Buy it now,United Kingdom
1461,Blastoise 2/102 base set,£60.99,Sold 24 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
